9.443745855158844904e-01
4.130357823907114811e-01
8.510339177750884110e-01
7.505362448750519944e-01
8.167323416832998895e-01
8.729163634293396479e-01
7.070488106118979488e-01
2.689114161941438264e-01
6.698049691121897853e-01
6.198147887363318898e-01
